entry_time,entry_px,exit_time,exit_px,pnl_pct
2025-11-28 05:00:00+00:00,91419.0,2025-11-28 17:00:00+00:00,90938.0,-0.008261488312057669
2025-11-30 14:00:00+00:00,91769.4,2025-12-01 00:00:00+00:00,90367.2,-0.01827960300492318
2025-12-02 18:00:00+00:00,91451.0,2025-12-04 15:00:00+00:00,91901.8,0.0019294157526981983
