datetime,equity
2025-12-02 10:00:00+00:00,1.0038778157563124
2025-12-02 11:00:00+00:00,1.0038778157563124
2025-12-02 12:00:00+00:00,1.0038778157563124
2025-12-02 13:00:00+00:00,1.0038778157563124
2025-12-02 14:00:00+00:00,1.0038778157563124
2025-12-02 15:00:00+00:00,1.0038778157563124
2025-12-02 16:00:00+00:00,1.0038778157563124
2025-12-02 17:00:00+00:00,1.0038778157563124
2025-12-02 18:00:00+00:00,1.0101822115834955
2025-12-02 19:00:00+00:00,1.0156279675655042
2025-12-02 20:00:00+00:00,1.0150966473571175
2025-12-02 21:00:00+00:00,1.0055770682388723
2025-12-02 22:00:00+00:00,1.0114856582485605
2025-12-02 23:00:00+00:00,1.0160996385197267
2025-12-03 00:00:00+00:00,1.0083363985518654
2025-12-03 01:00:00+00:00,1.0126079479194978
2025-12-03 02:00:00+00:00,1.0189539657930555
2025-12-03 03:00:00+00:00,1.0252613221129883
2025-12-03 04:00:00+00:00,1.0231426689743488
2025-12-03 05:00:00+00:00,1.0311345644165053
2025-12-03 06:00:00+00:00,1.0343291133617323
2025-12-03 07:00:00+00:00,1.0321077309520326
2025-12-03 08:00:00+00:00,1.0272496305851213
2025-12-03 09:00:00+00:00,1.0247311065204197
2025-12-03 10:00:00+00:00,1.02927107753179
2025-12-03 11:00:00+00:00,1.0266211041847637
2025-12-03 12:00:00+00:00,1.0273689290934493
2025-12-03 13:00:00+00:00,1.026508433371343
2025-12-03 14:00:00+00:00,1.0287088280805035
2025-12-03 15:00:00+00:00,1.020180089350871
2025-12-03 16:00:00+00:00,1.0204451971471555
2025-12-03 17:00:00+00:00,1.0190456489059374
2025-12-03 18:00:00+00:00,1.0268265627268844
2025-12-03 19:00:00+00:00,1.0230200566185677
2025-12-03 20:00:00+00:00,1.0275832245621128
2025-12-03 21:00:00+00:00,1.026972372014841
2025-12-03 22:00:00+00:00,1.0350194982478902
2025-12-03 23:00:00+00:00,1.035952898613975
2025-12-04 00:00:00+00:00,1.0319652355115305
2025-12-04 01:00:00+00:00,1.0278505415900332
2025-12-04 02:00:00+00:00,1.0293693883395791
2025-12-04 03:00:00+00:00,1.0376297054254737
2025-12-04 04:00:00+00:00,1.0331792082953495
2025-12-04 05:00:00+00:00,1.031201945981395
2025-12-04 06:00:00+00:00,1.0269624304724807
2025-12-04 07:00:00+00:00,1.0288159758148356
2025-12-04 08:00:00+00:00,1.0316791400147072
2025-12-04 09:00:00+00:00,1.0300741332313688
2025-12-04 10:00:00+00:00,1.0322435986976295
2025-12-04 11:00:00+00:00,1.030148142491165
2025-12-04 12:00:00+00:00,1.0266211041847646
2025-12-04 13:00:00+00:00,1.0271590520880585
2025-12-04 14:00:00+00:00,1.0220082285294163
2025-12-04 15:00:00+00:00,1.0204752161866222
2025-12-04 16:00:00+00:00,1.0204752161866222
2025-12-04 17:00:00+00:00,1.0204752161866222
2025-12-04 18:00:00+00:00,1.0204752161866222
2025-12-04 19:00:00+00:00,1.0204752161866222
2025-12-04 20:00:00+00:00,1.0204752161866222
2025-12-04 21:00:00+00:00,1.0204752161866222
2025-12-04 22:00:00+00:00,1.0204752161866222
2025-12-04 23:00:00+00:00,1.0204752161866222
2025-12-05 00:00:00+00:00,1.0204752161866222
2025-12-05 01:00:00+00:00,1.0204752161866222
2025-12-05 02:00:00+00:00,1.0204752161866222
2025-12-05 03:00:00+00:00,1.0204752161866222
2025-12-05 04:00:00+00:00,1.0204752161866222
2025-12-05 05:00:00+00:00,1.0204752161866222
2025-12-05 06:00:00+00:00,1.0204752161866222
2025-12-05 07:00:00+00:00,1.0204752161866222
2025-12-05 08:00:00+00:00,1.0204752161866222
2025-12-05 09:00:00+00:00,1.0204752161866222
2025-12-05 10:00:00+00:00,1.0204752161866222
2025-12-05 11:00:00+00:00,1.0204752161866222
2025-12-05 12:00:00+00:00,1.0204752161866222
2025-12-05 13:00:00+00:00,1.0204752161866222
2025-12-05 14:00:00+00:00,1.0204752161866222
2025-12-05 15:00:00+00:00,1.0204752161866222
2025-12-05 16:00:00+00:00,1.0204752161866222
2025-12-05 17:00:00+00:00,1.0204752161866222
2025-12-05 18:00:00+00:00,1.0204752161866222
2025-12-05 19:00:00+00:00,1.0204752161866222
2025-12-05 20:00:00+00:00,1.0204752161866222
2025-12-05 21:00:00+00:00,1.0204752161866222
2025-12-05 22:00:00+00:00,1.0204752161866222
2025-12-05 23:00:00+00:00,1.0204752161866222
2025-12-06 00:00:00+00:00,1.0204752161866222
2025-12-06 01:00:00+00:00,1.0204752161866222
2025-12-06 02:00:00+00:00,1.0204752161866222
2025-12-06 03:00:00+00:00,1.0204752161866222
2025-12-06 04:00:00+00:00,1.0204752161866222
2025-12-06 05:00:00+00:00,1.0204752161866222
2025-12-06 06:00:00+00:00,1.0204752161866222
2025-12-06 07:00:00+00:00,1.0204752161866222
2025-12-06 08:00:00+00:00,1.0204752161866222
2025-12-06 09:00:00+00:00,1.0204752161866222
2025-12-06 10:00:00+00:00,1.0204752161866222
2025-12-06 11:00:00+00:00,1.0204752161866222
2025-12-06 12:00:00+00:00,1.0204752161866222
2025-12-06 13:00:00+00:00,1.0204752161866222
2025-12-06 14:00:00+00:00,1.0204752161866222
2025-12-06 15:00:00+00:00,1.0204752161866222
2025-12-06 16:00:00+00:00,1.0204752161866222
2025-12-06 17:00:00+00:00,1.0204752161866222
2025-12-06 18:00:00+00:00,1.0204752161866222
2025-12-06 19:00:00+00:00,1.0204752161866222
2025-12-06 20:00:00+00:00,1.0204752161866222
2025-12-06 21:00:00+00:00,1.0204752161866222
2025-12-06 22:00:00+00:00,1.0204752161866222
2025-12-06 23:00:00+00:00,1.0204752161866222
2025-12-07 00:00:00+00:00,1.0204752161866222
2025-12-07 01:00:00+00:00,1.0204752161866222
2025-12-07 02:00:00+00:00,1.0204752161866222
2025-12-07 03:00:00+00:00,1.0204752161866222
2025-12-07 04:00:00+00:00,1.0204752161866222
2025-12-07 05:00:00+00:00,1.0204752161866222
2025-12-07 06:00:00+00:00,1.0204752161866222
2025-12-07 07:00:00+00:00,1.0204752161866222
2025-12-07 08:00:00+00:00,1.0204752161866222
2025-12-07 09:00:00+00:00,1.0204752161866222
2025-12-07 10:00:00+00:00,1.0204752161866222
2025-12-07 11:00:00+00:00,1.0204752161866222
2025-12-07 12:00:00+00:00,1.0204752161866222
2025-12-07 13:00:00+00:00,1.0204752161866222
2025-12-07 14:00:00+00:00,1.0204752161866222
2025-12-07 15:00:00+00:00,1.0204752161866222
2025-12-07 16:00:00+00:00,1.0204752161866222
2025-12-07 17:00:00+00:00,1.0204752161866222
2025-12-07 18:00:00+00:00,1.0204752161866222
2025-12-07 19:00:00+00:00,1.0235588350541285
2025-12-07 20:00:00+00:00,1.0241346251961723
2025-12-07 21:00:00+00:00,1.0243250616244748
2025-12-07 22:00:00+00:00,1.0108163975721283
2025-12-07 23:00:00+00:00,1.003763528439234
2025-12-08 00:00:00+00:00,1.0126076202124554
2025-12-08 01:00:00+00:00,1.012102403570312
2025-12-08 02:00:00+00:00,1.018405849347122
2025-12-08 03:00:00+00:00,1.023393043340077
2025-12-08 04:00:00+00:00,1.0202284379874045
2025-12-08 05:00:00+00:00,1.0225663251983879
2025-12-08 06:00:00+00:00,1.0231365142690108
2025-12-08 07:00:00+00:00,1.0245479842670169
2025-12-08 08:00:00+00:00,1.0256704389797169
2025-12-08 09:00:00+00:00,1.028723022903976
2025-12-08 10:00:00+00:00,1.0296023911170196
2025-12-08 11:00:00+00:00,1.032017573113608
2025-12-08 12:00:00+00:00,1.0301255311877093
